code,term
30209011000001107,Femodette tablets (Waymade Healthcare Plc) (AMP)
30220411000001101,Levonorgestrel 1.5mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30252711000001105,Daylette 0.02mg/3mg tablets (Consilient Health Ltd) (AMP)
3038811000001109,Kliovance tablets (Novo Nordisk Ltd) (AMP)
3040311000001103,Climesse tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3043111000001107,Kliofem tablets (Novo Nordisk Ltd) (AMP)
3044311000001106,Ethinylestradiol 30microgram / Gestodene 50microgram tablets (Pfizer Ltd) (AMP)
3044511000001100,Ethinylestradiol 30microgram / Gestodene 50microgram tablets (Bayer Plc) (AMP)
3044811000001102,Ethinylestradiol 40microgram / Gestodene 70microgram tablets (Pfizer Ltd) (AMP)
3045011000001107,Ethinylestradiol 40microgram / Gestodene 70microgram tablets (Bayer Plc) (AMP)
3045711000001109,Ethinylestradiol 30microgram / Gestodene 100microgram tablets (Pfizer Ltd) (AMP)
3046011000001103,Ethinylestradiol 30microgram / Gestodene 100microgram tablets (Bayer Plc) (AMP)
3046611000001105,Tri-Minulet tablets (Wyeth Pharmaceuticals) (AMP)
3047311000001102,Triadene tablets (Bayer Plc) (AMP)
3048611000001106,Minulet tablets (Wyeth Pharmaceuticals) (AMP)
3048811000001105,Femodene tablets (Bayer Plc) (AMP)
3049211000001104,Femodette tablets (Bayer Plc) (AMP)
3049511000001101,Elleste Duet Conti tablets (Exeltis UK Ltd) (AMP)
3049911000001108,Nuvelle Continuous tablets (Bayer Plc) (AMP)
3052511000001108,Microgynon 30 ED tablets (Bayer Plc) (AMP)
3058111000001101,Loestrin 20 tablets (Galen Ltd) (AMP)
3058411000001106,Loestrin 30 tablets (Galen Ltd) (AMP)
30760611000001101,Ethinylestradiol 35microgram / Norgestimate 250microgram tablets (AM Distributions (Yorkshire) Ltd) (AMP)
30777811000001107,Emerres Una 1.5mg tablets (Morningside Healthcare Ltd) (AMP)
30805711000001103,Juliperla 75microgram/20microgram tablets (Actavis UK Ltd) (AMP)
30805911000001101,Sofiperla 75microgram/30microgram tablets (Actavis UK Ltd) (AMP)
30852111000001101,Norethisterone 5mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30927811000001104,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (DE Pharmaceuticals) (AMP)
30940211000001101,Ethinylestradiol 30microgram / Drospirenone 3mg tablets (DE Pharmaceuticals) (AMP)
30951111000001103,Ethinylestradiol 20microgram / Desogestrel 150microgram tablets (DE Pharmaceuticals) (AMP)
312411000001108,Brevinor 500microgram/35microgram tablets (Pfizer Ltd) (AMP)
31364011000001106,Cilique 250microgram/35microgram tablets (Gedeon Richter (UK) Ltd) (AMP)
3174811000001109,Femodene ED tablets (Bayer Plc) (AMP)
3197111000001104,Micronor HRT 1mg tablets (Janssen-Cilag Ltd) (AMP)
3197811000001106,Estradiol valerate 2mg / Levonorgestrel 75microgram tablets (Bayer Plc) (AMP)
31991411000001105,Ethinylestradiol 2.7mg / Etonogestrel 11.7mg vaginal delivery system (Ennogen Healthcare Ltd) (AMP)
31991811000001107,Ethinylestradiol 30microgram / Desogestrel 150microgram tablets (Ennogen Healthcare Ltd) (AMP)
31992211000001104,Ethinylestradiol 35microgram / Norgestimate 250microgram tablets (Ennogen Healthcare Ltd) (AMP)
3206011000001103,Ethinylestradiol 30microgram / Levonorgestrel 50microgram tablets (Bayer Plc) (AMP)
3207011000001100,Ethinylestradiol 30microgram / Levonorgestrel 50microgram tablets (Pfizer Ltd) (AMP)
3207611000001107,Nuvelle TS Phase II patches (Bayer Plc) (AMP)
3209111000001105,Ethinylestradiol 40microgram / Levonorgestrel 75microgram tablets (Bayer Plc) (AMP)
3209711000001106,Ethinylestradiol 40microgram / Levonorgestrel 75microgram tablets (Pfizer Ltd) (AMP)
3210711000001101,Ethinylestradiol 30microgram / Levonorgestrel 125microgram tablets (Bayer Plc) (AMP)
3211211000001102,Ethinylestradiol 30microgram / Levonorgestrel 125microgram tablets (Pfizer Ltd) (AMP)
3212011000001104,Estragest TTS patches (Novartis Pharmaceuticals UK Ltd) (AMP)
3212711000001102,Trinordiol tablets (Wyeth Pharmaceuticals) (AMP)
3213311000001106,Logynon tablets (Bayer Plc) (AMP)
3215011000001109,Logynon ED tablets (Bayer Plc) (AMP)
