code,term
34552411000001107,Meijumet 500mg modified-release tablets (Medreich Plc) (AMP)
34552811000001109,Meijumet 750mg modified-release tablets (Medreich Plc) (AMP)
34553311000001105,Meijumet 1000mg modified-release tablets (Medreich Plc) (AMP)
35547511000001101,Yaltormin SR 500mg tablets (Wockhardt UK Ltd) (AMP)
35548011000001105,Yaltormin SR 750mg tablets (Wockhardt UK Ltd) (AMP)
35548311000001108,Yaltormin SR 1000mg tablets (Wockhardt UK Ltd) (AMP)
35593311000001106,Metformin 500mg tablets (RX Farma) (AMP)
35593611000001101,Metformin 850mg tablets (RX Farma) (AMP)
35653211000001103,Pioglitazone 15mg / Metformin 850mg tablets (Teva UK Ltd) (AMP)
35672911000001103,Pioglitazone 15mg / Metformin 850mg tablets (A A H Pharmaceuticals Ltd) (AMP)
35849011000001104,Metuxtan SR 500mg tablets (Accord-UK Ltd) (AMP)
363211000001102,Glucophage 500mg tablets (Merck Serono Ltd) (AMP)
36468511000001101,Pioglitazone 15mg / Metformin 850mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
365111000001109,Glucophage 850mg tablets (Merck Serono Ltd) (AMP)
36832811000001104,Pioglitazone 15mg / Metformin 850mg tablets (Torrent Pharma (UK) Ltd) (AMP)
37120411000001106,Metformin 500mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37120611000001109,Metformin 850mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37436211000001107,Eucreas 50mg/1000mg tablets (CST Pharma Ltd) (AMP)
37440011000001101,Janumet 50mg/1000mg tablets (CST Pharma Ltd) (AMP)
37449011000001109,Metformin 500mg/5ml oral solution sugar free (DE Pharmaceuticals) (AMP)
37508611000001109,Glucophage SR 750mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37508911000001103,Glucophage 500mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37509111000001108,Glucophage 850mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37523211000001105,Janumet 50mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37527011000001106,Jentadueto 2.5mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37528111000001108,Jentadueto 2.5mg/850mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37528511000001104,Komboglyze 2.5mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37538511000001102,Xigduo 5mg/1000mg tablets (CST Pharma Ltd) (AMP)
37625811000001101,Competact 15mg/850mg tablets (Pilsco Ltd) (AMP)
37636511000001108,Eucreas 50mg/1000mg tablets (Ethigen Ltd) (AMP)
37667311000001105,Janumet 50mg/1000mg tablets (Ethigen Ltd) (AMP)
37747911000001108,Jentadueto 2.5mg/1000mg tablets (CST Pharma Ltd) (AMP)
37775311000001103,Pioglitazone 15mg / Metformin 850mg tablets (DE Pharmaceuticals) (AMP)
37852711000001109,Synjardy 5mg/1000mg tablets (CST Pharma Ltd) (AMP)
37853211000001108,Synjardy 12.5mg/1000mg tablets (CST Pharma Ltd) (AMP)
37989011000001104,Eucreas 50mg/1000mg tablets (Pharmaram Ltd) (AMP)
37989911000001100,Janumet 50mg/1000mg tablets (Pharmaram Ltd) (AMP)
38138111000001106,Glucophage SR 750mg tablets (DE Pharmaceuticals) (AMP)
38138411000001101,Glucophage SR 1000mg tablets (DE Pharmaceuticals) (AMP)
38141511000001106,Janumet 50mg/1000mg tablets (DE Pharmaceuticals) (AMP)
38142711000001108,Jentadueto 2.5mg/850mg tablets (DE Pharmaceuticals) (AMP)
38143211000001107,Jentadueto 2.5mg/1000mg tablets (DE Pharmaceuticals) (AMP)
38144011000001100,Komboglyze 2.5mg/1000mg tablets (DE Pharmaceuticals) (AMP)
38174611000001106,Vipdomet 12.5mg/1000mg tablets (DE Pharmaceuticals) (AMP)
38176411000001100,Xigduo 5mg/1000mg tablets (DE Pharmaceuticals) (AMP)
38238111000001109,Sukkarto SR 750mg tablets (Morningside Healthcare Ltd) (AMP)
38530511000001107,Metformin 500mg modified-release tablets (Morningside Healthcare Ltd) (AMP)
38533711000001106,Metformin 750mg modified-release tablets (Morningside Healthcare Ltd) (AMP)
38543111000001106,Metformin 1g modified-release tablets (Morningside Healthcare Ltd) (AMP)
38749111000001108,Glucorex SR 500mg tablets (GlucoRx Ltd) (AMP)
38770911000001101,Glucophage SR 1000mg tablets (Pilsco Ltd) (AMP)
38893711000001104,Metformin 1g modified-release tablets (VMP)
38893811000001107,Metformin 750mg modified-release tablets (VMP)
39037411000001107,Metformin 500mg tablets (Medihealth (Northern) Ltd) (AMP)
39037911000001104,Metformin 850mg tablets (Medihealth (Northern) Ltd) (AMP)
39038111000001101,Metformin 850mg/5ml oral solution sugar free (Medihealth (Northern) Ltd) (AMP)
39038311000001104,Metformin 1g modified-release tablets (Medihealth (Northern) Ltd) (AMP)
39038511000001105,Metformin 500mg modified-release tablets (Medihealth (Northern) Ltd) (AMP)
39038711000001100,Metformin 750mg modified-release tablets (Medihealth (Northern) Ltd) (AMP)
39040211000001105,Metformin 500mg/5ml oral solution sugar free (Medihealth (Northern) Ltd) (AMP)
39098211000001102,Metformin 850mg tablets (Morningside Healthcare Ltd) (AMP)
39113511000001101,Metformin 500mg modified-release tablets (VMP)
39156711000001107,Metformin 500mg modified-release tablets (Consilient Health Ltd) (AMP)
39239711000001104,Vipdomet 12.5mg/1000mg tablets (Ethigen Ltd) (AMP)
39395111000001104,Metformin 1g tablets (RX Farma) (AMP)
39420211000001102,Metformin 1g modified-release tablets (Accord-UK Ltd) (AMP)
39461411000001102,Metformin 1g tablets (VMP)
39573711000001106,Axpinet 500mg tablets (GlucoRx Ltd) (AMP)
39573911000001108,Axpinet 850mg tablets (GlucoRx Ltd) (AMP)
39611411000001100,Metformin 1g tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
39777811000001108,Metformin 500mg oral powder sachets sugar free (Morningside Healthcare Ltd) (AMP)
39875911000001105,Metformin 1g/5ml oral solution sugar free (Medihealth (Northern) Ltd) (AMP)
39975711000001103,Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
39989511000001103,Metformin 500mg oral powder sachets sugar free (Alliance Healthcare (Distribution) Ltd) (AMP)
40101711000001106,Metformin 500mg tablets (Morningside Healthcare Ltd) (AMP)
40108111000001102,Metformin 500mg tablets (Ipca Laboratories UK Ltd) (AMP)
40108711000001101,Metformin 850mg tablets (Ipca Laboratories UK Ltd) (AMP)
40327411000001109,Pioglitazone 15mg / Metformin 850mg tablets (Medihealth (Northern) Ltd) (AMP)
40364311000001101,Metformin 750mg modified-release tablets (DE Pharmaceuticals) (AMP)
40563811000001109,Jesacrin 750mg modified-release tablets (Key Pharmaceuticals Ltd) (AMP)
40564111000001100,Jesacrin 1000mg modified-release tablets (Key Pharmaceuticals Ltd) (AMP)
40668811000001106,Metformin 1g modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
40671711000001102,Metformin 1g tablets (A A H Pharmaceuticals Ltd) (AMP)
40816911000001105,Metformin 500mg oral powder sachets sugar free (A A H Pharmaceuticals Ltd) (AMP)
40855911000001105,Metformin 1g modified-release tablets (Tillomed Laboratories Ltd) (AMP)
40856211000001107,Metformin 750mg modified-release tablets (Tillomed Laboratories Ltd) (AMP)
41110711000001109,Metformin 500mg tablets (Noumed Life Sciences Ltd) (AMP)
41210211000001104,Vildagliptin 50mg / Metformin 850mg tablets (Teva UK Ltd) (AMP)
41210411000001100,Vildagliptin 50mg / Metformin 1g tablets (Teva UK Ltd) (AMP)
41212611000001101,Metformin 1g modified-release tablets (Amarox Ltd) (AMP)
41215611000001105,Metformin 500mg modified-release tablets (Amarox Ltd) (AMP)
41215911000001104,Metformin 750mg modified-release tablets (Amarox Ltd) (AMP)
41326811000001100,Vildagliptin 50mg / Metformin 1g tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
41327011000001109,Vildagliptin 50mg / Metformin 850mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
41336711000001106,Metformin 1g/5ml oral solution sugar free (Zentiva Pharma UK Ltd) (AMP)
