code,term
12136411000001105,Gliclazide 60mg/5ml oral suspension (VMP)
12147111000001103,Glimepiride 1mg tablets (Kent Pharma (UK) Ltd) (AMP)
12147311000001101,Glimepiride 2mg tablets (Kent Pharma (UK) Ltd) (AMP)
12147511000001107,Glimepiride 3mg tablets (Kent Pharma (UK) Ltd) (AMP)
12147711000001102,Glimepiride 4mg tablets (Kent Pharma (UK) Ltd) (AMP)
12200111000001106,Repaglinide 500microgram tablets (Waymade Healthcare Plc) (AMP)
12200311000001108,Repaglinide 1mg tablets (Waymade Healthcare Plc) (AMP)
12200511000001102,Repaglinide 2mg tablets (Waymade Healthcare Plc) (AMP)
12792711000001102,Metformin 1g/5ml oral solution (Special Order) (AMP)
12793011000001108,Metformin 5mg/5ml oral solution (Special Order) (AMP)
12798011000001101,Metformin 1g/5ml oral solution (VMP)
12813711000001107,Metformin 5mg/5ml oral solution (VMP)
129411000001101,Glipizide 5mg tablets (Pfizer Ltd) (AMP)
1303102000,Dapagliflozin + Metformin (VTM)
1303123006,Saxagliptin + Dapagliflozin (VTM)
13100411000001106,Avandamet 2mg/1000mg tablets (Dowelhurst Ltd) (AMP)
13100611000001109,Avandamet 4mg/1000mg tablets (Dowelhurst Ltd) (AMP)
13158411000001100,Diamicron 30mg MR tablets (Dowelhurst Ltd) (AMP)
13168311000001103,Januvia 100mg tablets (Dowelhurst Ltd) (AMP)
13186611000001105,Prandin 0.5mg tablets (Dowelhurst Ltd) (AMP)
13205311000001109,Starlix 120mg tablets (Dowelhurst Ltd) (AMP)
13317511000001100,Tolbutamide 1g/5ml oral suspension (Special Order) (AMP)
13318011000001109,Tolbutamide 250mg/5ml oral suspension (Special Order) (AMP)
13324311000001108,Tolbutamide 1g/5ml oral suspension (VMP)
13324411000001101,Tolbutamide 250mg/5ml oral suspension (VMP)
13411611000001100,Galvus 50mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
13412311000001101,Eucreas 50mg/1000mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
13412611000001106,Eucreas 50mg/850mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
13412911000001100,Vildagliptin 50mg tablets (VMP)
13413011000001108,Vildagliptin 50mg / Metformin 1g tablets (VMP)
