code,term
1332153005,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and perindopril tosilate 5 milligram/1 each conventional release oral tablet
1332154004,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and perindopril tosilate 10 milligram/1 each conventional release oral tablet
1332433003,Fimasartan
1332434009,Fimasartan potassium trihydrate
1332512005,Product containing precisely indapamide 1.25 milligram and perindopril arginine 5 milligram/1 each conventional release oral tablet
1332523009,Product containing precisely indapamide 625 microgram and perindopril arginine 2.5 milligram/1 each conventional release oral tablet
1332524003,Product containing precisely indapamide 2.5 milligram and perindopril arginine 10 milligram/1 each conventional release oral tablet
1332528000,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and indapamide 1.25 milligram and perindopril arginine 5 milligram/1 each conventional release oral tablet
1332529008,Product containing amlodipine and indapamide and perindopril in oral dose form
1332530003,Product containing only amlodipine and indapamide and perindopril in oral dose form
1332531004,Product containing only amlodipine and indapamide and perindopril
1332533001,Product containing amlodipine and indapamide and perindopril
1332535008,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and indapamide 1.25 milligram and perindopril arginine 5 milligram/1 each conventional release oral tablet
1332536009,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and indapamide 2.5 milligram and perindopril arginine 10 milligram/1 each conventional release oral tablet
1332537000,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and indapamide 2.5 milligram and perindopril arginine 10 milligram/1 each conventional release oral tablet
1335912007,Product containing precisely perindopril arginine 2.5 milligram/1 each conventional release oral tablet
134460003,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan 300 milligram/1 each conventional release oral tablet
134461004,Product containing precisely hydrochlorothiazide 12.5 milligram and irbesartan 150 milligram/1 each conventional release oral tablet
134463001,Product containing precisely telmisartan 20 milligram/1 each conventional release oral tablet
13929005,Product containing spironolactone
14013006,Guanadrel sulfate
14340003,Verapamil hydrochloride
15098005,Alseroxylon
15222008,Product containing enalapril
15322006,Benzoquinonium
15698006,Lysergic acid diethylamide
15772006,Product containing beta-1 adrenergic receptor antagonist
16291000122106,Ifenprodil
18914005,Product containing hydroflumethiazide
19041007,Tolazoline hydrochloride
19918001,Dihydroergocornine
20217007,Trimetaphan camsilate
20340009,Methysergide maleate
20551000122108,Butizide
21235009,Piperoxan
23814005,Guanethidine monosulfate
24336008,Aminophylline anhydrous
24650007,Dihydro-alpha-ergocryptine
25141001,Tubocurarine chloride
26992003,Chlorisondamine
28464005,Dioxyline
28662003,Hydralazine hydrochloride
28825003,Sterigmatocystin
2927004,Rescinnamine
29439004,Product containing captopril
2991007,Mecamylamine hydrochloride
30053009,Brefeldin
30827002,Azapetine
317919004,Product containing precisely bendroflumethiazide 2.5 milligram/1 each conventional release oral tablet
317920005,Product containing precisely bendroflumethiazide 5 milligram/1 each conventional release oral tablet
317938008,Product containing cyclopenthiazide
317940003,Product containing precisely cyclopenthiazide 500 microgram/1 each conventional release oral tablet
317967009,Product containing precisely polythiazide 1 milligram/1 each conventional release oral tablet
318056008,Product containing precisely spironolactone 25 milligram/1 each conventional release oral tablet
318057004,Product containing precisely spironolactone 50 milligram/1 each conventional release oral tablet
318058009,Product containing precisely spironolactone 100 milligram/1 each conventional release oral tablet
318076002,Spironolactone 5mg/5mL s/f suspension
318077006,Spironolactone 10mg/5mL s/f suspension
318078001,Spironolactone 25mg/5mL s/f suspension
318079009,Spironolactone 50mg/5mL s/f suspension
318096005,Product containing precisely amiloride hydrochloride 2.5 milligram and cyclopenthiazide 250 microgram/1 each conventional release oral tablet
318098006,Product containing precisely benzthiazide 25 milligram and triamterene 50 milligram/1 each conventional release oral capsule
318102003,Product containing precisely furosemide 20 milligram and spironolactone 50 milligram/1 each conventional release oral capsule
318121006,Product containing precisely amiloride hydrochloride 2.5 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
318127005,Product containing precisely hydroflumethiazide 25 milligram and spironolactone 25 milligram/1 each conventional release oral tablet
318128000,Product containing precisely hydroflumethiazide 50 milligram and spironolactone 50 milligram/1 each conventional release oral tablet
318166002,Bendrofluazide+potassium 2.5mg/7.7Mmol m/r tablet
318171009,Bendrofluazide+potassium 2.5mg/8.4Mmol m/r tablet
318173007,Product containing felodipine and ramipril
318176004,Product containing precisely felodipine 2.5 milligram and ramipril 2.5 milligram/1 each conventional release oral tablet
318177008,Product containing precisely felodipine 5 milligram and ramipril 5 milligram/1 each conventional release oral tablet
318204006,Product containing precisely verapamil hydrochloride 40 milligram/1 each conventional release oral tablet
318205007,Product containing precisely verapamil hydrochloride 80 milligram/1 each conventional release oral tablet
318206008,Product containing precisely verapamil hydrochloride 120 milligram/1 each conventional release oral tablet
318248001,Product containing precisely verapamil hydrochloride 160 milligram/1 each conventional release oral tablet
318420003,Product containing precisely atenolol 50 milligram/1 each conventional release oral tablet
318421004,Product containing precisely atenolol 100 milligram/1 each conventional release oral tablet
318434003,Product containing precisely atenolol 25 milligram/1 each conventional release oral tablet
318443007,Product containing precisely betaxolol hydrochloride 20 milligram/1 each conventional release oral tablet
318474009,Product containing precisely metoprolol tartrate 100 milligram/1 each conventional release oral tablet
318475005,Product containing precisely metoprolol tartrate 50 milligram/1 each conventional release oral tablet
318546001,Product containing precisely hydrochlorothiazide 12.5 milligram and metoprolol tartrate 100 milligram/1 each conventional release oral tablet
318547005,Metoprolol tartrate+hydrochlorothiazide 200mg/25mg m/r tablet
318549008,Product containing precisely bendroflumethiazide 5 milligram and nadolol 40 milligram/1 each conventional release oral tablet
318550008,Product containing precisely bendroflumethiazide 5 milligram and nadolol 80 milligram/1 each conventional release oral tablet
318555003,Product containing precisely amiloride hydrochloride 2.5 milligram and hydrochlorothiazide 25 milligram and timolol maleate 10 milligram/1 each conventional release oral tablet
318556002,Product containing precisely bendroflumethiazide 2.5 milligram and timolol maleate 10 milligram/1 each conventional release oral tablet
318560004,Product containing precisely atenolol 25 milligram and bendroflumethiazide 1.25 milligram/1 each conventional release oral capsule
318575007,Product containing precisely atenolol 50 milligram and chlortalidone 12.5 milligram/1 each conventional release oral tablet
318583001,Oxprenolol+cyclopenthiazide 160mg/250mcg m/r tablet
